172.19.0.6 - - [14/Feb/2025:12:15:55 +0000] "GET /build/assets/PrimaryButton-ZHWxYTT3.js HTTP/1.1" 200 575 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:57 +0000] "GET /register HTTP/1.1" 200 534 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:15:57 +0000] "GET /build/assets/Register-DXJc0diJ.js HTTP/1.1" 200 3632 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:19:30 +0000] "GET /core HTTP/1.1" 404 6622 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:19:31 +0000] "GET /test HTTP/1.1" 500 380245 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [14/Feb/2025:12:21:22 +0000] "GET /test HTTP/1.1" 500 381156 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [17/Feb/2025:06:36:09 +0000] "GET / HTTP/1.1" 200 23438 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [17/Feb/2025:06:36:09 +0000] "GET /build/assets/app-DyijFi_o.css HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [17/Feb/2025:06:36:09 +0000] "GET /build/assets/app-BFXXka51.js HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [17/Feb/2025:06:36:09 +0000] "GET /build/assets/Welcome-BkFTDzhS.js HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
172.19.0.6 - - [17/Feb/2025:06:40:43 +0000] "GET / HTTP/1.1" 200 23432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "172.19.0.1"
